OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,Region,ProductCategory,ProductSub-Category,ProductBaseMargin
29,65.16,0.03,-7.04,2.18,1.38,East,Office Supplies,Rubber Bands,0.44
38,6532.48,0.01,538.52,170.98,35.89,East,Furniture,Bookcases,0.66
41,241.9,0.05,-136.7,5.77,5.92,East,Furniture,Office Furnishings,0.55
24,158.78,0.04,-38.38,6.28,5.41,Central,Furniture,Office Furnishings,0.53
46,3296.062,0.06,591.91,85.99,10.78,Central,Technology,Telephones and Communication,0.58
1,40.1,0.09,-16.07,30.98,11.63,Central,Office Supplies,Binders and Binder Accessories,0.37
42,1414.05,0.09,161.48,34.54,14.72,Central,Office Supplies,Binders and Binder Accessories,0.37
4,5.31,0,-1.5,1.14,0.7,South,Office Supplies,Rubber Bands,0.38
24,103.11,0.06,-95.41,4.18,6.92,East,Furniture,Office Furnishings,0.49
35,1599.071,0.04,296.66,55.99,3.3,East,Technology,Telephones and Communication,0.59
31,968.235,0.05,-158.61,35.99,5,East,Technology,Telephones and Communication,0.85
8,351.49,0.03,107.32,41.94,2.99,Central,Office Supplies,Binders and Binder Accessories,0.35
16,74.13,0.08,-69.34,4.28,6.72,Central,Office Supplies,Paper,0.4
45,195.03,0.09,-148.87,4.28,5.74,Central,Office Supplies,Paper,0.4
39,1233.4775,0.01,453.8,35.99,5.99,West,Technology,Telephones and Communication,0.38
23,2433.55,0.05,355.93,125.99,8.08,East,Technology,Telephones and Communication,0.57
19,676.79,0,213.2,33.29,1.99,East,Technology,Computer Peripherals,0.41
22,3220.58,0.04,1046.69,150.98,13.99,Central,Technology,Office Machines,0.38
14,2367.99,0.04,320.1,176.19,11.87,Central,Office Supplies,Storage & Organization,0.62
4,31.18,0,-17.16,6.24,5.22,West,Furniture,Office Furnishings,0.6
8,21.99,0.02,4.63,2.61,0.5,West,Office Supplies,Labels,0.39
44,2277.03,0.07,964.1,55.48,6.79,East,Office Supplies,Paper,0.37
24,68.88,0,1.31,2.78,1.49,Central,Office Supplies,Binders and Binder Accessories,0.39
22,263.63,0.03,48.86,11.55,2.36,South,Office Supplies,Pens & Art Supplies,0.55
35,1078.58,0.03,9,30.73,4,South,Technology,Computer Peripherals,0.75
17,454.09,0.1,29.7,28.15,6.17,South,Office Supplies,Pens & Art Supplies,0.55
4,14.75,0.03,-2.49,3.29,1.35,East,Office Supplies,Rubber Bands,0.4
32,2409.96,0.07,575.1,80.98,4.5,East,Office Supplies,Appliances,0.59
23,3674.08,0.01,112.44,150.98,30,South,Furniture,Chairs & Chairmats,0.74
46,1413.89,0.01,-40.72,28.28,13.99,South,Office Supplies,Storage & Organization,0.58
2,61.7185,0.03,-164.04,35.99,1.1,South,Technology,Telephones and Communication,0.55
20,42.22,0.04,-7.73,2.08,1.49,Central,Office Supplies,Binders and Binder Accessories,0.36
4,653.44,0.06,-187.75,160.98,30,Central,Furniture,Chairs & Chairmats,0.62
11,110.79,0.1,-11.13,10.48,2.89,Central,Office Supplies,Pens & Art Supplies,0.6
30,192.41,0.03,-55.95,6.37,5.19,West,Office Supplies,Binders and Binder Accessories,0.38
4,174.55,0.05,-114.39,39.99,10.25,South,Technology,Computer Peripherals,0.55
34,6580.16,0.1,2786.35,200.97,15.59,Central,Technology,Office Machines,0.36
38,10823.84,0.09,3857.43,300.97,7.18,South,Technology,Computer Peripherals,0.48
5,522.06,0.06,319.64,105.98,13.99,Central,Furniture,Office Furnishings,0.65
37,1218.08,0.1,99.79,34.58,8.99,Central,Office Supplies,Pens & Art Supplies,0.56
34,5350.61,0.09,-1059.2,170.98,60.49,Central,Furniture,Bookcases,0.69
7,44.05,0.07,-21.77,5.78,5.67,Central,Office Supplies,Paper,0.36
50,3872.38,0.1,1110.35,83.93,19.99,East,Office Supplies,Envelopes,0.38
32,74.34,0.05,-166.55,2.16,6.05,South,Office Supplies,Binders and Binder Accessories,0.37
35,228.8,0.03,-99.08,6.48,6.6,South,Office Supplies,Paper,0.37
43,6089.05,0.08,-2110.56,146.05,80.2,South,Furniture,Tables,0.71
10,931.1495,0.06,-128.83,110.99,2.5,East,Technology,Telephones and Communication,0.57
1,184.46,0.05,-106.33,160.98,30,East,Furniture,Chairs & Chairmats,0.62
37,5610.84,0.07,2366.51,150.98,13.99,Central,Technology,Office Machines,0.38
20,455.34,0.06,-932.55,20.98,53.03,Central,Office Supplies,Storage & Organization,0.78
35,2329.646,0.1,-310.24,85.99,0.99,Central,Technology,Telephones and Communication,0.85
39,4733.88,0.02,239.41,119.99,56.14,West,Technology,Office Machines,0.39
41,3731.59,0,-605.52,89.99,42,East,Furniture,Chairs & Chairmats,0.66
9,33367.85,0.01,3992.52,3499.99,24.49,East,Technology,Copiers and Fax,0.37
44,1299.91,0.06,439.26,30.98,5.76,East,Office Supplies,Paper,0.4
27,1428.64,0.09,494.26,54.96,10.75,West,Office Supplies,Paper,0.36
44,823.63,0.03,375.02,18.65,3.77,Central,Furniture,Office Furnishings,0.39
42,286.73,0.05,-141.51,6.48,7.49,Central,Office Supplies,Paper,0.37
34,214.03,0.02,-138.92,5.78,7.96,West,Office Supplies,Paper,0.36
28,574.99,0.06,-148.87,20.97,6.5,East,Technology,Computer Peripherals,0.78
44,839.7,0.07,211.79,19.98,5.77,South,Office Supplies,Paper,0.38
46,1662.5,0.01,289.02,34.58,8.99,South,Office Supplies,Pens & Art Supplies,0.56
14,438.47,0.02,157.89,30.56,2.99,Central,Office Supplies,Binders and Binder Accessories,0.35
14,78.44,0.09,11.02,5.98,1.49,East,Office Supplies,Binders and Binder Accessories,0.39
44,3819.42,0.1,-821.87,89.99,42,Central,Furniture,Chairs & Chairmats,0.66
42,208.78,0.05,24.87,5.08,2.03,Central,Furniture,Office Furnishings,0.51
17,1556.61,0.06,-485.55,89.83,35,South,Office Supplies,Storage & Organization,0.83
49,645.14,0.1,-26.32,13.43,5.5,South,Office Supplies,Storage & Organization,0.57
44,4851.5025,0.01,1371.67,125.99,7.69,South,Technology,Telephones and Communication,0.58
46,745.99,0.02,226.09,15.98,4,South,Technology,Computer Peripherals,0.37
22,245.96,0.03,-33.82,11.29,5.03,Central,Office Supplies,Storage & Organization,0.59
31,953.0455,0.02,298.47,35.99,5.99,West,Technology,Telephones and Communication,0.38
24,199.12,0.01,73.33,8.34,0.96,Central,Furniture,Office Furnishings,0.43
19,63.14,0.06,-53.75,3.28,3.97,Central,Office Supplies,Pens & Art Supplies,0.56
41,320.42,0.03,-66.37,7.68,6.16,West,Office Supplies,Binders and Binder Accessories,0.35
35,266.64,0.07,-36.76,7.96,4.95,West,Furniture,Office Furnishings,0.41
47,671.03,0.07,67.86,14.48,6.46,Central,Office Supplies,Binders and Binder Accessories,0.38
17,363.54,0.08,4.75,22.01,5.53,West,Office Supplies,Pens & Art Supplies,0.59
38,1325.06,0.06,-180.23,35.77,9.02,West,Technology,Computer Peripherals,0.75
48,257.75,0.02,-66.26,4.98,4.75,East,Office Supplies,Paper,0.36
24,39.69,0.05,-1.78,1.68,1,East,Office Supplies,Pens & Art Supplies,0.35
48,5139.882,0.01,1275.67,125.99,8.99,East,Technology,Telephones and Communication,0.59
39,268.94,0.02,-87.52,6.48,6.41,Central,Office Supplies,Paper,0.37
38,847.82,0.05,-1348.5,20.98,45,Central,Office Supplies,Storage & Organization,0.61
40,1992.45,0.05,-1609.92,48.58,54.11,Central,Furniture,Bookcases,0.69
15,310.87,0.07,-21.48,20.95,4,Central,Technology,Computer Peripherals,0.6
50,8532.152,0.04,-513.79,212.6,52.2,East,Furniture,Tables,0.64
33,2269.41,0.05,630.18,70.97,3.5,East,Office Supplies,Appliances,0.59
31,111.48,0.09,29.57,3.85,0.7,East,Office Supplies,Pens & Art Supplies,0.44
44,2322.812,0.1,454.38,65.99,4.2,East,Technology,Telephones and Communication,0.59
2,42.3,0.06,-25.38,19.23,6.15,South,Furniture,Office Furnishings,0.44
43,2009.05,0.04,33.99,44.43,46.59,East,Furniture,Tables,0.67
20,94.86,0.08,39.69,4.91,0.5,South,Office Supplies,Labels,0.36
25,744.12,0.02,146.51,28.15,6.17,South,Office Supplies,Pens & Art Supplies,0.55
37,438.07,0,12.06,10.89,4.5,West,Office Supplies,Appliances,0.59
19,116.37,0.03,-32.6,5.58,5.3,West,Office Supplies,Envelopes,0.35
29,1576.223,0.05,286.12,65.99,3.99,Central,Technology,Telephones and Communication,0.57
48,9062.73,0.09,3122.78,207.48,0.99,Central,Office Supplies,Appliances,0.55
27,1584.1,0.07,-478.22,58.14,36.61,Central,Furniture,Bookcases,0.61
39,278.902,0.04,-104.47,7.99,5.03,Central,Technology,Telephones and Communication,0.6
15,103.62,0.1,39.98,7.31,0.49,Central,Office Supplies,Labels,0.38
20,124.84,0.08,10.56,6.7,1.56,Central,Office Supplies,Pens & Art Supplies,0.52
6,3378.18,0.08,-1352.68,599.99,24.49,West,Technology,Copiers and Fax,0.44
26,1443.266,0.08,156.11,65.99,8.99,West,Technology,Telephones and Communication,0.56
9,3800.4,0.03,1234.57,420.98,19.99,Central,Office Supplies,Binders and Binder Accessories,0.35
24,391.23,0.07,-27.98,16.91,6.25,East,Office Supplies,Storage & Organization,0.58
44,174.9,0.06,-150.9,3.58,5.47,South,Office Supplies,Binders and Binder Accessories,0.37
48,103.8,0.1,-150.53,2.23,4.57,South,Furniture,Office Furnishings,0.41
19,2557.51,0.01,-168.48,124.49,51.94,South,Furniture,Tables,0.63
38,978.4,0.07,-211.58,25.98,14.36,West,Furniture,Chairs & Chairmats,0.6
47,5126.418,0.03,1557.64,125.99,2.5,West,Technology,Telephones and Communication,0.6
6,473.9855,0.06,-301.68,95.99,4.9,South,Technology,Telephones and Communication,0.56
47,1003.43,0.01,208.06,19.98,8.68,South,Office Supplies,Paper,0.37
16,1685.941,0.07,21.02,125.99,8.8,West,Technology,Telephones and Communication,0.59
6,647.78,0,-144.87,100.98,35.84,Central,Furniture,Bookcases,0.62
48,525,0.03,63.5,10.48,2.89,West,Office Supplies,Pens & Art Supplies,0.6
34,2779.2,0.02,889.57,80.98,7.18,South,Technology,Computer Peripherals,0.48
26,65.21,0.08,-41.6,2.6,2.4,South,Office Supplies,Pens & Art Supplies,0.58
46,231.35,0.03,-81.86,4.98,4.7,South,Office Supplies,Paper,0.38
14,12043.88,0.07,2011.31,880.98,44.55,South,Furniture,Bookcases,0.62
14,195.12,0,-6.32,13.48,4.51,South,Office Supplies,Storage & Organization,0.59
27,898.9,0.03,325.88,31.78,1.99,South,Technology,Computer Peripherals,0.42
8,279.77,0.07,-14.02,34.76,8.22,West,Office Supplies,Storage & Organization,0.57
8,154.21,0.03,-160.39,15.23,27.75,West,Furniture,Tables,0.76
48,8475.962,0.05,2497.94,205.99,8.99,South,Technology,Telephones and Communication,0.58
18,3015.494,0.08,251.54,205.99,8.99,South,Technology,Telephones and Communication,0.56
46,1200.13,0.09,-7.8,28.15,8.99,East,Office Supplies,Pens & Art Supplies,0.57
28,229.43,0.08,61.09,7.78,2.5,East,Office Supplies,Envelopes,0.38
10,633.13,0.05,-203.9,58.14,36.61,Central,Furniture,Bookcases,0.61
47,306.77,0.03,-102.06,6.24,5.22,West,Furniture,Office Furnishings,0.6
48,410.35,0.1,114.02,9.11,2.15,South,Office Supplies,Paper,0.4
42,1681.6,0.07,167.37,39.99,10.25,Central,Technology,Computer Peripherals,0.55
11,1378.72,0.07,-640.6,122.99,70.2,South,Furniture,Chairs & Chairmats,0.74
27,941.4,0.05,369.48,35.44,5.09,West,Office Supplies,Paper,0.38
24,1548.43,0.02,622.89,63.94,14.48,South,Furniture,Office Furnishings,0.46
10,54.84,0.01,-56.3,5.02,5.14,South,Technology,Computer Peripherals,0.79
33,207.01,0.01,-36.9,5.78,4.96,East,Office Supplies,Paper,0.36
45,3753.42,0,1276.25,80.98,7.18,East,Technology,Computer Peripherals,0.48
23,1130.79,0.01,468.19,48.91,5.97,East,Office Supplies,Paper,0.38
23,109.43,0.09,21.77,4.82,1.49,West,Office Supplies,Binders and Binder Accessories,0.36
39,460.43,0.07,-76.18,12.28,6.13,West,Office Supplies,Storage & Organization,0.57
42,283.58,0.03,-14.23,6.64,4.95,Central,Furniture,Office Furnishings,0.37
39,5403.37,0.06,948.79,145.45,17.85,Central,Technology,Office Machines,0.56
35,82.15,0.03,-6.33,2.21,1.12,Central,Office Supplies,Pens & Art Supplies,0.58
50,2066.16,0.02,372.36,40.99,17.48,Central,Office Supplies,Paper,0.36
11,230.72,0.08,-68.76,20.95,5.99,Central,Technology,Computer Peripherals,0.65
45,293.47,0.06,-205.38,6.48,8.4,Central,Office Supplies,Paper,0.37
33,88.7,0.06,-89.13,2.52,4.28,Central,Office Supplies,Pens & Art Supplies,0.44
23,262.78,0.04,19.36,10.98,3.37,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.57
10,142.15,0.09,-58.18,14.03,9.37,Central,Office Supplies,Storage & Organization,0.56
13,970.47,0.1,192.38,81.32,0.99,West,Office Supplies,Appliances,0.57
17,5203.9,0.07,636.2,300.98,64.73,Central,Furniture,Chairs & Chairmats,0.56
33,744.12,0.01,-1163.21,20.98,45,Central,Office Supplies,Storage & Organization,0.61
21,330.22,0.07,-51.72,15.28,10.91,Central,Office Supplies,Binders and Binder Accessories,0.36
19,356.4645,0.01,-9.11,20.99,4.81,Central,Technology,Telephones and Communication,0.58
36,1340.93,0.09,154.16,39.98,9.2,West,Furniture,Office Furnishings,0.65
18,4605.36,0.02,678.26,243.98,43.32,Central,Furniture,Chairs & Chairmats,0.55
42,1753.51,0.02,155.72,39.98,9.2,Central,Furniture,Office Furnishings,0.65
35,5287.16,0.05,-769.05,150.98,66.27,West,Furniture,Bookcases,0.65
21,2185.9535,0.1,268.01,125.99,8.99,South,Technology,Telephones and Communication,0.55
12,1323.5435,0,-34.73,125.99,8.08,South,Technology,Telephones and Communication,0.57
33,341.42,0.06,71.5,10.91,2.99,East,Office Supplies,Binders and Binder Accessories,0.38
30,381.39,0.01,31.24,12.07,6.2,East,Furniture,Office Furnishings,0.52
3,3581.52,0.07,-408.22,1270.99,19.99,East,Office Supplies,Binders and Binder Accessories,0.35
13,90.15,0.07,33.05,7.31,0.49,East,Office Supplies,Labels,0.38
36,257.91,0,90.86,6.98,1.6,South,Office Supplies,Paper,0.38
18,2389.3,0.01,589.38,128.24,12.65,East,Furniture,Chairs & Chairmats,
7,222.258,0.03,-77.9,35.99,1.25,East,Technology,Telephones and Communication,0.57
38,6216.6,0.02,1082.21,161.55,19.99,South,Office Supplies,Storage & Organization,0.66
42,229.88,0.05,-75.25,5.28,5.06,West,Office Supplies,Paper,0.37
21,101.13,0.02,-74.41,4.54,5.83,West,Office Supplies,Binders and Binder Accessories,0.36
18,526.45,0.02,-108.14,28.48,8.99,West,Technology,Computer Peripherals,0.7
34,1014.87,0.04,319.52,29.89,1.99,Central,Technology,Computer Peripherals,0.5
6,321.71,0.1,-2.73,52.4,16.11,Central,Office Supplies,Binders and Binder Accessories,0.39
26,765.96,0.1,240.06,31.78,1.99,South,Technology,Computer Peripherals,0.42
42,223.33,0,-111.89,4.98,4.32,East,Technology,Computer Peripherals,0.64
29,1178.04,0.07,-53.81,40.98,6.5,East,Technology,Computer Peripherals,0.74
43,121.94,0.01,-51.3,2.6,2.4,East,Office Supplies,Pens & Art Supplies,0.58
38,3988.0895,0.02,969.86,125.99,4.2,East,Technology,Telephones and Communication,0.59
7,2202.45,0.01,-51.28,284.98,69.55,East,Furniture,Chairs & Chairmats,0.6
46,2514.5125,0.04,601.65,65.99,4.99,East,Technology,Telephones and Communication,0.57
29,2896.14,0.08,366.63,99.99,19.99,West,Technology,Computer Peripherals,0.5
50,1444.96,0.09,-6.34,29.1,4,West,Technology,Computer Peripherals,0.78
10,941.6215,0.01,-186.67,110.99,8.99,West,Technology,Telephones and Communication,0.57
20,862.64,0.08,320.81,43.41,2.99,South,Office Supplies,Binders and Binder Accessories,0.39
48,293.3,0.04,-193.48,5.98,7.5,Central,Office Supplies,Paper,0.4
5,901.374,0.01,-648.65,205.99,2.5,South,Technology,Telephones and Communication,0.59
27,156.82,0.03,-37.62,5.68,3.6,South,Office Supplies,"Scissors, Rulers and Trimmers",0.56
31,426.34,0,73.53,12.58,5.16,Central,Furniture,Office Furnishings,0.43
12,386.71,0.01,-84.12,30.98,6.5,West,Technology,Computer Peripherals,0.64
34,134.06,0.09,5.98,4.13,1.17,West,Office Supplies,Pens & Art Supplies,0.57
9,50.93,0.06,-34.98,5.28,6.26,Central,Office Supplies,Paper,0.4
44,792.8,0.08,26.27,18.97,9.54,Central,Office Supplies,Paper,0.37
14,782.4505,0.06,-11.4,65.99,3.99,Central,Technology,Telephones and Communication,0.59
36,123.13,0.05,20.57,3.29,1.35,East,Office Supplies,Rubber Bands,0.4
9,1425.21,0.1,-65.02,160.98,30,East,Furniture,Chairs & Chairmats,0.62
18,35.51,0.02,-13.95,1.68,1.57,Central,Office Supplies,Pens & Art Supplies,0.59
39,1105.66,0.02,-136.2,28.28,13.99,Central,Office Supplies,Storage & Organization,0.58
34,8581.25,0,1464.23,240.98,60.2,West,Furniture,Bookcases,0.56
21,135.99,0.09,-129.24,6.48,9.68,West,Office Supplies,Paper,0.36
40,2182.91,0.1,549.45,60.22,3.5,South,Office Supplies,Appliances,0.57
14,1144.35,0.05,-448.6,80.98,35,South,Office Supplies,Storage & Organization,0.83
8,1496.83,0.07,-329.72,179.29,56.2,South,Furniture,Tables,0.71
27,7937.59,0.03,1383.24,300.98,54.92,West,Furniture,Bookcases,0.55
4,9396.41,0.02,-4991.42,2550.14,29.7,West,Technology,Office Machines,0.57
48,3400.63,0.08,-892.79,70.98,46.74,East,Furniture,Bookcases,0.56
1,102.9,0.07,-81.89,48.58,54.11,South,Furniture,Bookcases,0.69
50,2510.71,0.01,3.6,49.43,19.99,South,Office Supplies,Appliances,0.57
43,2123.64,0.03,1013.77,47.9,5.86,South,Office Supplies,Paper,0.37
36,100.87,0.09,8.4,2.94,0.7,Central,Office Supplies,Pens & Art Supplies,0.58
41,1863.02,0.03,360.63,43.98,8.99,East,Office Supplies,Pens & Art Supplies,0.58
50,55.89,0.06,-3.05,1.14,0.7,East,Office Supplies,Rubber Bands,0.38
18,5405.44,0.07,604.46,300.98,64.73,East,Furniture,Chairs & Chairmats,0.56
16,838.81,0.09,290.77,55.48,6.79,East,Office Supplies,Paper,0.37
37,189.6,0.02,89.65,4.98,0.49,South,Office Supplies,Labels,0.39
21,397.732,0.01,-26.05,20.99,0.99,South,Technology,Telephones and Communication,0.83
9,43.23,0,-29.53,3.98,5.26,West,Office Supplies,Binders and Binder Accessories,0.38
19,71.77,0.03,22.71,3.78,0.71,Central,Office Supplies,Rubber Bands,0.39
29,824.51,0.01,0.9,27.48,4,East,Technology,Computer Peripherals,0.75
35,2339.64,0.1,-1916.71,71.37,69,West,Furniture,Tables,0.68
33,126.88,0.05,12.63,3.7,1.61,Central,Furniture,Office Furnishings,0.44
42,906.64,0.07,-148.93,22.38,15.1,Central,Office Supplies,Binders and Binder Accessories,0.38
45,882.96,0.06,11.65,19.98,4,Central,Technology,Computer Peripherals,0.68
3,58.14,0.01,-96.25,20.99,4.81,Central,Technology,Telephones and Communication,0.58
43,528.6,0.01,52.59,11.7,5.63,South,Office Supplies,Binders and Binder Accessories,0.4
24,107.41,0.03,20.68,4.55,1.49,South,Office Supplies,Binders and Binder Accessories,0.35
48,5198.12,0.01,1481.67,100.98,15.66,Central,Office Supplies,Appliances,0.57
23,188.53,0,-27.49,7.35,5.96,Central,Office Supplies,Paper,0.38
19,718.41,0.1,23.94,40.99,17.48,Central,Office Supplies,Paper,0.36
36,275.06,0.05,-237.87,7.28,11.15,Central,Office Supplies,Paper,0.37
39,124.01,0.08,-109.02,3.28,3.97,South,Office Supplies,Pens & Art Supplies,0.56
49,1836.84,0.09,129.95,40.97,8.99,South,Office Supplies,Pens & Art Supplies,0.59
8,2174.96,0.05,-223.89,264.98,17.86,South,Technology,Office Machines,0.58
36,1837.44,0.01,-1414.41,48.58,54.11,Central,Furniture,Bookcases,0.69
36,3722.29,0.04,950.68,105.98,13.99,Central,Furniture,Office Furnishings,0.65
4,28.05,0.09,-5.41,7.04,2.17,Central,Office Supplies,Paper,0.38
32,311.44,0.04,74.07,9.78,1.99,Central,Technology,Computer Peripherals,0.43
17,215.65,0.01,77.38,12.22,2.85,Central,Furniture,Office Furnishings,0.55
15,951.09,0.02,-246.32,58.14,36.61,East,Furniture,Bookcases,0.61
15,2172.515,0.06,32.75,175.99,8.99,East,Technology,Telephones and Communication,0.57
3,10.33,0.04,-3.86,2.98,1.58,Central,Office Supplies,Rubber Bands,0.39
2,14.39,0.07,-10.24,5.81,3.37,Central,Office Supplies,Rubber Bands,0.54
7,51.03,0.09,-21.38,6.81,5.48,South,Office Supplies,Binders and Binder Accessories,0.37
35,436.98,0.07,75.61,12.64,4.98,Central,Furniture,Office Furnishings,0.48
28,2160.27,0.09,-818.32,80.98,35,East,Office Supplies,Storage & Organization,0.81
28,169.22,0.05,-165.11,5.81,8.49,East,Office Supplies,Binders and Binder Accessories,0.39
10,1319.421,0.07,-268.87,155.99,8.08,East,Technology,Telephones and Communication,0.6
33,550.93,0.1,-141.6,17.7,9.47,East,Office Supplies,Storage & Organization,0.59
3,121.12,0.1,-118.82,43.98,1.99,Central,Technology,Computer Peripherals,0.44
15,6933.45,0.04,1200.21,449.99,49,Central,Technology,Copiers and Fax,0.38
14,54.99,0.06,8.07,4,1.3,Central,Office Supplies,Paper,0.37
9,42.21,0,18.21,2.88,0.99,Central,Office Supplies,Labels,0.36
31,480.43,0.06,50.59,14.98,8.99,Central,Furniture,Office Furnishings,0.39
44,1001.99,0.09,333.53,24.95,2.99,East,Office Supplies,Binders and Binder Accessories,0.39
44,226.18,0.01,-115.54,4.82,5.72,Central,Furniture,Office Furnishings,0.47
25,13255.93,0.02,4089.27,500.98,26,West,Furniture,Chairs & Chairmats,0.6
31,217.14,0,-62.97,6.48,6.22,Central,Office Supplies,Paper,0.37
22,426.7,0.06,104.77,19.84,4.1,South,Office Supplies,Pens & Art Supplies,0.44
46,2968.66,0.07,1077.49,63.94,14.48,South,Furniture,Office Furnishings,0.46
26,519.96,0.07,169.44,21.38,2.99,West,Office Supplies,Binders and Binder Accessories,0.36
16,3083.04,0.06,872.13,200.97,15.59,South,Technology,Office Machines,0.36
1,27.96,0.17,-9.13,14.89,13.56,Central,Furniture,Office Furnishings,0.58
43,21921.28,0.04,10521.33,500.98,28.14,South,Technology,Office Machines,0.38
